recid1,recid,kdstrata,kdorgan,kdloc,kdtk,nama,almt,kota,rt,rw,telp,telp_1,telp_2,telp_3,fax_1,fax_2,fax_3,kode_pos,gate,comp,luas,buka,mode,type_toko,fot,type_harga,type_rak,ls_tanah,ls_jual,ls_disp,ls_gudang,pkp,npwp,skp,tglskp,tutup,kirim,gudang,kont_awal,kont_akhir,cnt_hal,cnt_lt,coc,coc_tiang,end_gond,jmlrak,fldisp,freegdl,prplprm,prmarea,sewa,kurs,umur,namafrc,markup,kpp,personil,ka_toko,as_toko,merchan01,merchan02,merchan03,merchan04,kasir01,kasir02,kasir03,kasir04,kasir05,kasir06,pramu01,pramu02,pramu03,pramu04,pramu05,pramu06,pramu07,pramu08,pramu09,pramu10,pramu11,pramu12,fr_max_cr,fr_begbal,fr_credit,fr_ppn,fr_pay,fr_ppn1,fr_d_cr,fr_d_pay,update,toko,npb,bpb,badan,royal_1,royal_1p,royal_2,royal_2p,royal_3,royal_3p,royal_4,royal_4p,buah,tgl_pkm,jml_km,elpiji,kdlm,trf,upd_dho,upd_dec,upd_aac,fdisp,trf_ho,oto,kdbr,berlaku,compete,npwp_dc,tgl_dc,almt_pjk1,almt_pjk2,almt_pjk3,kode_cid,kd_frc,nppkp,mrchnt,tok24,conv,berlaku_hrg,berlaku_cid,jadwal_conv,flagtoko,hari24,imobile,apka,tidak_hitung_pb,jenis_toko,class_tk,subclass_tk,tgl_aktif_mstore,koneksi_primary,koneksi_secondary,tanggal_primary,tanggal_secondary,domain,dual_screen,start_tgl_berlaku_se,end_tgl_berlaku_se,flag_libur_rutin,jam_buka,jam_tutup,point_cafe,event,periode_awal,periode_akhir,tgl_buka_pointcafe,tgl_tutup_pointcafe,tgl_dis05,kabupaten,setor_bank,nama_bank1,tgl_awal_bank1,tgl_akhir_bank1,nama_bank2,tgl_awal_bank2,tgl_akhir_bank2,tok_perda,tok_tgl_awal_perda,tok_tgl_akhir_perda,tok_pointcaffee_app,tok_drive_thru,almt_toko,almt_pajak,tok_pt_bip,flagtk,markup_igr,tgl_multirates
"","","1131"," ","004090140008","TCC9","SEGLOG TIGA RAKSA - TANGERAN","JL. RAYA ARIA JAYA SENTIKA KP. SEGLOG     KEL. PASIR BOLANG KEC. TIGARAKSA"," ","","","","5992260"," ","6909400"," "," "," ","","","2","162","2009-08-31","1","H","1","1","H","231.97","","109.49","24.28","Y","01.337.994.6-092.000","01.337.994.6-451.008","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","18","2013080453","2013015900","2013014663","2012038534","2013066476","2012040578","2013102377","2012056934","2013159870","2013015203"," "," ","2013031321","2013072311","2013137615","2013013590","2013136226","2013143586","2013211116"," "," "," "," "," ","","","","","","","","","2022-08-19","TCC9","","","F","","","","","","","",""," X X X ","2009-08-31","17","  X X X","","","2009-08-27","2020-08-05","2011-06-14","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. RAYA ARIA JAYA SENTIKA KP. SEGLOG     KEL. PASIR BOLANG KEC. TIGARAKSA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220180005","TCCJ","KARET RAYA 2 - TANGERANG","JL.KARET RAYA NO.39 CIBODASARI RT.01 RW.19 KEL. CIBODASARI KEC. CIBODAS","TANGERANG","","","","55730517"," ","6909400"," "," "," ","","04","2","158","2005-10-27","1","B","1","1","B","224.70","","111.24","25.71","Y","01.337.994.6-092.000","01.337.994.6-402.001","2013-05-01","","G026","","2005-10-21","2005-10-21","","","","","","","","","","","0","1","0","PT.INDOMARCO PRISMATAMA","0","P402","15","2012062714","2012057890","2013096135"," "," "," ","2013080383","A201220678","2013095061","2013211311"," "," ","2013044836","2013057870","2013089859","2013131672"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCCJ","","","F","","","","","","","","","  X X X","2005-10-27","11","  X X X","","","2006-08-10","2020-08-06","2011-11-25","2","","N","","2010-06-09"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-06","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JL.KARET RAYA NO.39 CIBODASARI RT.01 RW.19 KEL. CIBODASARI KEC. CIBODAS","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TCDY","RUKO VANDA V28 - TANGERANG","JL. PALEM RAJA RAYA NO. 28-29 PALEM SEMI","TANGERANG","","","","085213149938"," ","6909400"," "," "," ","","","2","132","2019-03-31","1","H","1","1","H","147.38","","110.60","108.73","Y","01.337.994.6-092.000","01.337.994.6-402.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P402","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCDY","","","F","","","","","","","","","  X X X","2019-03-31","","       ","","","","2020-08-05","","2","","N","","2019-03-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2019-03-19","2019-03-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JL. PALEM RAJA RAYA NO. 28-29 PALEM SEMI","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","1107010190001","TCE0","PASAR DAON - TANGERANG","JL.RAYA PASAR DAON RT. 01 RW.03 KEL. DAON KEC. RAJEG"," ","","","","59352915"," ","6909400"," "," "," ","","","2","179","2009-09-01","1","H","1","1","H","290.12","","107.84","48.46","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","11","2012068946"," ","2013021608","2012078865"," "," ","2013163884","2012085466"," "," "," "," ","2013192743","2015020878","2013010317","2013040636","2013161934","2013226998"," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCE0","","","F","","","","","","","","","  X X X","2009-09-01","27"," X X X ","F23U","","2008-06-23","2020-08-05","2011-06-14","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL.RAYA PASAR DAON RT. 01 RW.03 KEL. DAON KEC. RAJEG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004090140013","TCE1","TAPOS TIGA RAKSA - TANGERANG","JL. KAMPUNG TAPOS RT. 06 RW. 02 KEL.TAPOS KEC. TIGARAKSA"," ","","","","5992373"," ","6909400"," "," "," ","","","2","177","2009-09-17","1","H","1","5","H","190.05","","110.08","61.99","Y","01.337.994.6-092.000","01.337.994.6-451.008","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","15","2011015666","2013043525","2013075158","2013142446"," "," ","2013012708","2013089002","2013151675"," "," "," ","2013078576","2013129135","2013148944","2013179139","2013155020","2013211119","2012089737","2013091066"," "," "," "," ","","","","","","","","","2022-08-19","TCE1","","","F","","","","","","","",""," X X X ","2009-09-17","34","  X X X","","","2009-09-14","2020-08-05","","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-18","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. KAMPUNG TAPOS RT. 06 RW. 02 KEL.TAPOS KEC. TIGARAKSA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TCGL","MAHKOTA MAS - TANGERANG","JL.M.H.THAMRIN RUKO MAHKOTA MAS BLOK H1-2 KEL. CIKOKOL KEC. TANGERANG","TANGERANG","","","","22594385"," ","6904746"," "," "," ","","","2","139","2013-04-30","1","H","1","2","H","201.15","","109.78","173.15","Y","01.337.994.6-092.000","01.337.994.6-416.001","2012-12-21","","G026","","","","","","","","","","","","","","","1","","PT. INDOMARCO PRISMATAMA","0","P416","21","2011000490","A201226067","2012060083","2013095063"," "," ","2013015137","2013169843","2013096156","2013126941"," "," ","2013101363","2013102565","2013041648","2013065080","2013066809","2013066801"," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCGL","","","F","","","","","","","","","  X X X","2013-04-30","18","  X X X","","","","2020-08-05","","2","","N","","2013-04-30"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2013-04-30","2013-04-30","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JL.M.H.THAMRIN RUKO MAHKOTA MAS BLOK H1-2 KEL. CIKOKOL KEC. TANGERANG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TCR5","CISOKA CARINGIN - TANGERANG","JL RAYA CANGKUDU CISOKA RT.002 RW.005     KEL. CIBUGEL KEC. CISOKA"," ","","","","22595685"," ","6909400"," "," "," ","","","2","165","2016-10-30","1","H","1","1","H","346.70","","102.01","42.48","Y","01.337.994.6-092.000","01.337.994.6-451.008","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","5","2010029989"," ","2013015159"," "," "," ","2013195884"," "," "," "," "," ","2013207569","2013127596"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCR5","","","F","","","","","","","",""," X X X ","2016-10-30","30","       ","","","","2020-08-05","","2","","N","","2016-10-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2016-10-19","2016-10-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL RAYA CANGKUDU CISOKA RT.002 RW.005     KEL. CIBUGEL KEC. CISOKA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220180009","TCRA","BENOA MAS - TANGERANG","JL.BENUA INDAH KOMP.BENUA INDAH BLOK.A8/01 RT.002 RW.05 PABUARAN TUMPENG KARAWACI","TANGERANG","","","","5520127"," ","6904746"," "," "," ","","14","2","144","2013-03-01","1","B","1","1","B","353.04","143.77","97.69","34.16","Y","01.337.994.6-092.000","01.337.994.6-402.001","2012-12-21","","G026","","","","","","","","","","","","","","","1","","PT. INDOMARCO PRISMATAMA","0","P402","16"," "," ","2013038057"," "," "," ","2013080386","2013013899","2013123644"," "," "," ","2013207608","2013101323","2013200923","2013176974"," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCRA","","","F","","","","","","","",""," X X X ","2013-03-01","12","  X X X","F19L","","2009-05-06","2020-08-05","2011-06-10","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-02-14","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JL.BENUA INDAH KOMP.BENUA INDAH BLOK.A8/01 RT.002 RW.05 PABUARAN TUMPENG KARAWACI","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TCS2","APARTEMENT PADDINGTON HEIGHT","JALAN LINGKAR BARAT NO 7 KEL. PANUNGGANGAN","TANGERANG","","","","081196303356"," ","6909400"," "," "," ","","","2","85","2018-10-31","1","H","1","1","H","172.53","","68.36","11.49","Y","01.337.994.6-092.000","01.337.994.6-416.002","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P416","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCS2","","","F","","","","","","","","","  X X X","2018-10-31","","       ","","","","2020-07-28","","2","","N","","2018-10-22"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2018-10-22","2018-10-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JALAN LINGKAR BARAT NO 7 KEL. PANUNGGANGAN","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," ","004220020004","TCT8","PORIS INDAH - TANGERANG","PORIS INDAH BLK D.6-7 RT. 09 RW. 07       KEL. PORIS INDAH KEC.CIPONDOH TANGERANG","TANGERANG","","","","5542153"," ","6909400"," "," "," ","","10","2","130","2012-09-01","1","B","1","1","B","170","241","110","73.04","Y","01.337.994.6-092.000","01.337.994.6-416.001","2007-04-09","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P416","19","2012073673","2012078806","2013139095"," "," "," ","2013038472","2013098261","2013102363","2013023895","2013159875","2013200949","2013100168","2013028832","2013188228","2012050261","2013216620","2013223810","2013234463"," "," "," "," "," ","","","","","","","","","2022-08-19","TCT8","","","F","","","","","","","","","  X X X","2012-09-01","34"," X X X ","FL00","","2005-06-29","2020-08-05","2011-06-16","2","","N","","2010-09-14"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2011-08-31","2012-03-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","PORIS INDAH BLK D.6-7 RT. 09 RW. 07       KEL. PORIS INDAH KEC.CIPONDOH TANGERANG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TCVP","KARET RAYA 64 - TANGERANG","KARET RAYA NO. 64 KEL. CIBODASARI KEC. CIBODAS","TANGERANG","","","","55667451"," ","6909400"," "," ","ECT","","","","124","2019-04-30","1","H","1","1","H","166.04","","100.24","92.23","Y","01.337.994.6-092.000","01.337.994.6-402.001","2013-05-01","","G026","","","","","","","","","","","","","","","","","PT.INDOMARCO PRISMATAMA","0","P402","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TCVP","","","F","","","","","","","","","  X X X","2019-04-30","","       ","","","","2020-08-06","","2","","N","","2019-04-22"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2019-04-22","2019-04-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","KARET RAYA NO. 64 KEL. CIBODASARI KEC. CIBODAS","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TD3B","TERMINAL CIMONE - TANGERANG","JL. PROKLAMSI RT. 003 RW. 01 KEL. CIMONE  KEC. KARAWACI","TANGERANG","","","","55798660"," ","6909400"," "," "," ","","","2","146","2011-11-18","1","H","1","5","H","145.91","","96.54","14.41","Y","01.337.994.6-092.000","01.337.994.6-402.001","2007-04-01","","G026","","","","","","","","","","","","","","","1","","PT INDOMARCO PRISMATAMA","0","P402","11","2002002013","2013013908","2013129119","2012066671"," "," ","2013227790","2013199976","2013069943","2013126942","2013166349"," ","2013141256","2012089250"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TD3B","","","F","","","","","","","",""," X X X ","2011-11-18","8","  X X X","","","","2020-08-05","","2","","N","","2011-11-18"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2012-01-17","2012-03-24","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","JL. PROKLAMSI RT. 003 RW. 01 KEL. CIMONE  KEC. KARAWACI","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TD5I","KRESEK 2 - TANGERANG","JL.RAYA KRESEK KP. AL-FALAH RT.004 RW.002 KEL. KRESEK KEC. KRESEK"," ","","","","59380035"," ","6909400"," "," "," ","","","2","173","2014-11-15","1","H","1","1","H","236.68","","107.82","45.68","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","13","2012099084","2012056963"," "," "," "," ","2013174061","2013078071","2015032511","2013211087"," "," ","2013105474","2013204855","2015033084","2013155022","2013126239","2013066808","2013176788"," "," "," "," "," ","","","","","","","","","2022-08-19","TD5I","","","F","","","","","","","",""," X X X ","2014-11-15","43","       ","","","","2020-08-05","","2","","N","","2014-10-28"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2014-10-28","2014-10-28","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL.RAYA KRESEK KP. AL-FALAH RT.004 RW.002 KEL. KRESEK KEC. KRESEK","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TDBV","TAMAN ADIYASA 2 - TANGERANG","JL.RAYA TAMAN ADIYASA -CISOKA RT.07 RW.02 KEL. CIKUYA KEC. SOLEAR"," ","","","","59750316"," ","6909400"," "," ","ECT","","","2","190","2014-06-27","1","H","1","1","H","263.16","","114.12","49.37","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","14","2012039245","2013037408","A201219357","2013123153"," "," ","2013212426","2013086213","2012060168","2013126936"," "," ","2013181132","2013022938","2013153533","2015020841","2013099248"," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TDBV","","","F","","","","","","","",""," X X X ","2014-06-27","42","       ","","","","2020-08-05","","2","","N","","2014-06-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2014-06-19","2014-06-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL.RAYA TAMAN ADIYASA -CISOKA RT.07 RW.02 KEL. CIKUYA KEC. SOLEAR","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TDGD","TRIRAKSA VILLAGE - TANGERANG","JL. SYEKH MUBAROK RT. 005 RW. 005         KEL. TIGARAKSA KEC. TIGARAKSA"," ","","","","082260525400"," ","6909400"," "," "," ","","","2","170","2014-10-17","1","H","1","1","H","330.66","","111.51","40.22","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","7","2009404533","2012060294"," "," "," "," ","2013202559","2013103252"," "," "," "," ","2013158750","2013145141"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TDGD","","","F","","","","","","","",""," X X X ","2014-10-17","30","       ","","","","2020-08-05","","2","","N","","2014-10-10"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2014-10-10","2014-10-10","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. SYEKH MUBAROK RT. 005 RW. 005         KEL. TIGARAKSA KEC. TIGARAKSA","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TDOE","SPBU RAJEG - TANGERANG","JL RAYA RAJEG-MAUK (SPBU RAJEG) KEL. SUKAMANAH KEC. RAJEG"," ","","","","59355019"," ","6909400"," "," "," ","","","2","59","2019-03-31","1","H","1","1","H","59","","46.59","11.07","Y","01.337.994.6-092.000","01.337.994.6-418.006","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P418","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TDOE","","","F","","","","","","","",""," X X X ","2019-03-31","","       ","","","","2020-08-05","","2","","N","","2019-03-22"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2019-03-22","2019-03-22","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL RAYA RAJEG-MAUK (SPBU RAJEG) KEL. SUKAMANAH KEC. RAJEG","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TDUH","TELESONIK - TANGERANG","JL. TELESONIC UJUNG KM. 8 KP. BUNDER RT.008 RW.002"," ","","","","5909184"," ","6909400"," "," ","ECT","","","2","189","2016-04-30","1","H","1","1","H","321.61","","112.91","57.02","Y","01.337.994.6-092.000","01.337.994.6-451.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P451","6","2010029393"," ","2013092742"," "," "," ","2013194339"," "," "," "," "," ","2015013805","2013123634","2013123179"," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TDUH","","","F","","","","","","","","","  X X X","2016-04-30","6","       ","","","","2020-08-05","","2","","N","","2016-04-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2016-04-19","2016-04-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","TANGERANG","","","","","","","","","","","","","#","JL. TELESONIC UJUNG KM. 8 KP. BUNDER RT.008 RW.002","","SMN=15000, SMX=70000","","2022-09-14"
"","","1131"," "," ","TDXN","CLUB HOUSE AMERIKA LATIN","CLUB HOUSE AMERIKA LATIN GREEN LAKE CITY  KEL. PETIR KEC. CIPONDOH","TANGERANG","","","","081398778123"," ","6909400"," "," "," ","","","2","128","2015-08-30","1","H","1","1","H","127.88","","84.39","35.15","Y","01.337.994.6-092.000","01.337.994.6-416.001","2013-05-01","","G026","","","","","","","","","","","","","","","1","","PT.INDOMARCO PRISMATAMA","0","P416","6","2013095411"," "," "," "," "," ","2013198641","2013134828","2013172158"," "," "," ","2013196236","2015039255"," "," "," "," "," "," "," "," "," "," ","","","","","","","","","2022-08-19","TDXN","","","F","","","","","","","","","  X X X","2015-08-30","33","       ","","","","2020-07-28","","2","","N","","2015-08-19"," ","01.337.994.6-092.000","2022-09-19","","","","XXX","00000","01.337.994.6-092.000","","N","NC","2015-08-19","2015-08-19","","","","","","","","","","","","","","","","","","","","07:00","22:00","","","","","2019-05-29","","2020-09-01","","","","","","","","","","","","","","#","CLUB HOUSE AMERIKA LATIN GREEN LAKE CITY  KEL. PETIR KEC. CIPONDOH","","SMN=15000, SMX=70000","","2022-09-14"
