PLU_JUAL|PLU_BHN_BAKU|PLU_ADDITIONAL|PLU_PENGGANTI|KET_SPECIAL_REQUEST|VALUE|SATUAN|MAX_PLU_JUAL|MAX_ADD|KELOMPOK_SPCL_REQ
20068997|0|20069005|0|Espresso shot|1|PCS|4|4|Extra
20068997|0|20069002|0|Caramel Syrup (+)|1|PCS|4|4|Syrup
20068997|0|20089832|0|Whip. Cream (+)|1|PCS|4|4|Extra
20068997|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20068997|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20068997|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20068997|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20068997|0|20099887|0|Caramel Sauce (+)|1|PCS|4|4|Sauce
20068997|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20068997|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20068988|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20068988|0|20099887|0|Caramel Sauce (+)|1|PCS|4|4|Sauce
20068988|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20069013|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20074247|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20099882|0|20109832|0|Upsize (+)|1|PCS|4|1|Upsize
20099882|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20111897|0|20089832|0|Whip. Cream (+)|1|PCS|4|4|Extra
20111897|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20111897|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20111897|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20111897|0|20069005|0|Espresso shot|1|PCS|4|4|Extra
20111897|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20106106|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20106106|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20106106|0|20069005|0|Espresso shot|1|PCS|4|4|Extra
20106106|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20068999|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20112872|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20115979|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20112872|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20106111|0|20109399|0|Ice Cube(+)|1|PCS|2|1|Extra
20113168|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20113168|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20113169|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20113169|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20116852|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20119613|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20119614|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20119614|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20085283|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20082342|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20068986|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20068988|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20069010|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20068996|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20113309|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20113309|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20068996|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20113309|0|20069002|0|Caramel Syrup (+)|1|PCS|4|4|Syrup
20113309|0|20099887|0|Caramel Sauce (+)|1|PCS|4|4|Sauce
20113361|0|20117227|0|Add Sauce Rte|1|PCS|4|4|Extra
20113309|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20113361|0|20113630|0|Add Sauce Rte|1|PCS|4|4|Extra
20113361|0|20115039|0|Add Sauce Rte|1|PCS|4|4|Extra
20068996|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20113361|0|20120505|0|Add Sauce Rte|1|PCS|4|4|Extra
20113361|0|20117225|0|Add Sauce Rte|1|PCS|4|4|Extra
20113361|0|20120504|0|Add Sauce Rte|1|PCS|4|4|Extra
20113361|0|20120503|0|Add Sauce Rte|1|PCS|4|4|Extra
20113361|0|20117226|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20113628|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20113632|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20113630|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20115038|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20115039|0|Add Sauce Rte|1|PCS|4|4|Extra
20113363|0|20107657|0|Add Sauce Rte|1|PCS|4|4|Extra
20113364|0|20120504|0|Add Sauce Rte|1|PCS|4|4|Extra
20120501|0|20120504|0|Add Sauce Rte|1|PCS|4|4|Extra
20120501|0|20120503|0|Add Sauce Rte|1|PCS|4|4|Extra
20120501|0|20117226|0|Add Sauce Rte|1|PCS|4|4|Extra
20120502|0|20113628|0|Add Sauce Rte|1|PCS|4|4|Extra
20120502|0|20117227|0|Add Sauce Rte|1|PCS|4|4|Extra
20120502|0|20115038|0|Add Sauce Rte|1|PCS|4|4|Extra
20120502|0|20117225|0|Add Sauce Rte|1|PCS|4|4|Extra
20068996|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20068996|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20068996|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20068996|0|20089832|0|Whip. Cream (+)|1|PCS|4|4|Extra
20123045|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20123045|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20123045|0|20089832|0|NORMAL|1|PCS|4|4|Extra
20123045|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20123046|0|20089832|0|Whip. Cream (+)|1|PCS|4|4|Extra
20123046|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20123047|0|20069002|0|Caramel Syrup (+)|1|PCS|4|4|Syrup
20123047|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20123047|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20123048|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20123048|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20123048|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20123049|0|20069001|0|Vanilla Syrup (+)|1|PCS|4|4|Syrup
20123049|0|20069003|0|Hazelnut Syrup (+)|1|PCS|4|4|Syrup
20123049|0|20069002|0|Caramel Syrup (+)|1|PCS|4|4|Syrup
20123049|0|20099888|0|Chocolate Sauce (+)|1|PCS|4|4|Sauce
20123049|0|20099887|0|Caramel Sauce (+)|1|PCS|4|4|Sauce
20123049|0|20098726|0|Tropical Jelly (+)|1|PCS|4|4|Topping
20123049|0|20069004|0|Coffee Jelly (+)|1|PCS|4|4|Topping
20123049|0|20096809|0|Brown Sugar Konyaku (+)|1|PCS|4|4|Topping
20123049|0|20104086|0|Nangka Jelly (+)|1|PCS|4|4|Topping
20123049|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20123064|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20123065|0|20101436|0|Tropicana Sgr|1|PCS|4|4|Others
20115961|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20099874|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20079739|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20068990|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20069011|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20085282|0|20123084|0|Add Cream Cheese (+)|1|PCS|4|4|Topping
20099873|0|20069005|0|Espresso shot|1|PCS|4|4|Extra
20099874|0|20069005|0|Espresso shot|1|PCS|4|4|Extra
20070436|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20070438|20069027|0|20089523|Decaff Esp (S)|1|PCS|0|1|Substitusi
20070440|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20090166|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20090163|20069027|0|20089523|Decaff Esp (S)|1|PCS|0|1|Substitusi
20090164|20069027|0|20089523|Decaff Esp (S)|1|PCS|0|1|Substitusi
20090165|20069027|0|20089523|Decaff Esp (S)|1|PCS|0|1|Substitusi
20096791|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20096791|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20103703|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20103703|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20103703|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20103706|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20112871|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20112871|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069009|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069009|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069009|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068988|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068988|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068988|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069010|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069010|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20069010|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068989|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068989|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068989|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068987|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068987|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068987|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068997|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068997|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068995|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068995|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069006|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068996|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068996|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068996|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069013|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069013|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068991|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068991|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068998|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20068998|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069007|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20068986|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20069014|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069014|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068993|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20068993|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069008|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20069008|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20069008|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20077524|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20077524|20069027|0|20089523|Decaff Esp (S)|1|PCS|0|1|Substitusi
20079739|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20079739|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20079739|20069027|0|20089523|Decaff Esp (S)|1|PCS|4|1|Substitusi
20085981|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20085981|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20089508|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089507|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089509|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089510|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089511|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089512|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089513|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089514|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089515|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089516|20069028|0|20072104|Soy (S)|1|PCS|0|1|Substitusi
20089518|20069028|0|20122238|Oat Milk (S)|1|PCS|4|1|Substitusi
20089518|20069027|0|20089523|Decaf Esp (S)|1|PCS|4|1|Substitusi
20089518|20069028|0|20072104|Soy (S)|1|PCS|4|1|Substitusi
20106114|20069777|0|20069646||1|PCS|1|0|
