FMRCID|FMJKON|FMKPLU|FMBPLU|FMNKON|FMSATN|PLUMD1|PLUMD2|FLAGKM|JENIS_OLAHAN|FLAGPROD|PRIORITAS
|A|20109850|20115098|80|ml      |20109850|20115098|N|||0
|A|20109818|20115098|30|ml      |20109818|20115098|N|||0
|A|20109825|20115098|30|ml      |20109825|20115098|N|||0
|A|20109844|20115098|30|ml      |20109844|20115098|N|||0
|A|20109820|20115098|30|ml      |20109820|20115098|N|||0
|A|20109816|20115098|30|ml      |20109816|20115098|N|||0
|A|20109856|20115098|30|ml      |20109856|20115098|N|||0
|A|20109857|20115098|6|ml      |20109857|20115098|N|||0
|A|20113311|20115098|30|ml      |20113311|20115098|N|||0
|A|20109810|20115098|100|ml      |20109810|20115098|N|||0
|A|20109815|20115098|200|ml      |20109815|20115098|N|||0
|A|20109812|20115098|100|ml      |20109812|20115098|N|||0
|A|20109814|20115098|100|ml      |20109814|20115098|N|||0
|A|20109811|20115098|100|ml      |20109811|20115098|N|||0
|A|20109813|20115098|100|ml      |20109813|20115098|N|||0
|A|20109847|20115098|100|ml      |20109847|20115098|N|||0
|A|20109848|20115098|100|ml      |20109848|20115098|N|||0
|A|20109840|20115098|100|ml      |20109840|20115098|N|||0
|A|20109842|20115098|200|ml      |20109842|20115098|N|||0
|A|20109830|20115098|100|ml      |20109830|20115098|N|||0
|A|20109832|20115098|200|ml      |20109832|20115098|N|||0
|A|20109859|20115098|200|ml      |20109859|20115098|N|||0
|A|20109854|20115098|100|ml      |20109854|20115098|N|||0
|A|20109855|20115098|200|ml      |20109855|20115098|N|||0
|A|20109852|20115098|20|ml      |20109852|20115098|N|||0
|A|20109853|20115098|20|ml      |20109853|20115098|N|||0
|A|20115965|20069028|150|ml      |20115965|20069028|N|||0
|A|20115965|20095414|25|ml      |20115965|20095414|N|||0
|A|20115965|20096725|30|gr      |20115965|20096725|N|||0
|A|20115965|20069643|150|gr      |20115965|20069643|N|||0
|A|20115965|20095509|1|pcs     |20115965|20095509|N|||0
|A|20115965|20092877|1|pcs     |20115965|20092877|N|||0
|A|20113538|20113683|1|pcs     |20113538|20113683|N|||0
|A|20113539|20113683|1|pcs     |20113539|20113683|N|||0
|A|20113540|20113683|1|pcs     |20113540|20113683|N|||0
|A|20109861|20115098|20|ml      |20109861|20115098|N|||0
|A|20109862|20115098|20|ml      |20109862|20115098|N|||0
|A|20094352|20115098|155|ML      |20094352|20115098|N|||0
|A|20094353|20115098|155|ML      |20094353|20115098|N|||0
|A|20117288|20039823|1|PCK     |20117288|20039823|N|||0
|A|20117288|20088175|1|PCS     |20117288|20088175|N|||0
|A|20117288|20122602|1|PCS     |20117288|20122602|N|||0
|A|20113538|20115098|158|ml      |20113538|20115098|N|||0
|A|20113539|20115098|163|ml      |20113539|20115098|N|||0
|A|20119615|20069643|225|gr      |20119615|20069643|N|||0
|A|20119615|20069664|1|pcs     |20119615|20069664|N|||0
|A|20119615|20069776|1|pcs     |20119615|20069776|N|||0
|A|20119615|20092877|1|pcs     |20119615|20092877|N|||0
|A|20119616|20069027|18|gr      |20119616|20069027|N|||0
|A|20119616|20074244|45|gr      |20119616|20074244|N|||0
|A|20119616|20069028|100|ml      |20119616|20069028|N|||0
|A|20119616|20069644|27|ml      |20119616|20069644|N|||0
|A|20119616|20119619|24|gr      |20119616|20119619|N|||0
|A|20119616|20115098|90|ml      |20119616|20115098|N|||0
|A|20119616|20069643|225|gr      |20119616|20069643|N|||0
|A|20119616|20069664|1|pcs     |20119616|20069664|N|||0
|A|20119616|20069776|1|pcs     |20119616|20069776|N|||0
|A|20119616|20092877|1|pcs     |20119616|20092877|N|||0
|A|20119617|20069029|52|gr      |20119617|20069029|N|||0
|A|20119617|20069028|150|ml      |20119617|20069028|N|||0
|A|20119617|20069015|15|ml      |20119617|20069015|N|||0
|A|20119617|20119619|24|gr      |20119617|20119619|N|||0
|A|20119617|20115098|30|ml      |20119617|20115098|N|||0
|A|20119617|20069643|225|gr      |20119617|20069643|N|||0
|A|20119617|20069664|1|pcs     |20119617|20069664|N|||0
|A|20119617|20069776|1|pcs     |20119617|20069776|N|||0
|A|20119617|20092877|1|pcs     |20119617|20092877|N|||0
|A|20119617|20069644|0|ml      |20119617|20069644|N|||0
|A|20119618|20069027|18|gr      |20119618|20069027|N|||0
|A|20119618|20069028|100|ml      |20119618|20069028|N|||0
|A|20119618|20069644|27|gr      |20119618|20069644|N|||0
|A|20119618|20069032|30|gr      |20119618|20069032|N|||0
|A|20119618|20069643|225|gr      |20119618|20069643|N|||0
|A|20119618|20069664|1|pcs     |20119618|20069664|N|||0
|A|20119618|20092877|1|pcs     |20119618|20092877|N|||0
|A|20119618|20069776|1|pcs     |20119618|20069776|N|||0
|A|20119618|20119619|24|gr      |20119618|20119619|N|||0
|A|20119618|20115098|90|ml      |20119618|20115098|N|||0
|A|20033717|20116923|1|PCS     |20033717|20116923|N|||0
|A|20120211|20119373|1|PCS     |20120211|20119373|N|||0
|A|20120211|20115326|50|GRAM    |20120211|20115326|N|||0
|A|20120211|20115327|10|GRAM    |20120211|20115327|N|||0
|A|20120211|20088175|2|PCS     |20120211|20088175|N|||0
|A|20120211|20115098|30|ML      |20120211|20115098|N|||0
|A|20120211|20115341|1|PCS     |20120211|20115341|N|||0
|A|20099882|20122579|0|pcs     |20099882|20122579|N|||0
|A|20099885|20122579|0|pcs     |20099885|20122579|N|||0
|A|20099886|20122579|0|pcs     |20099886|20122579|N|||0
|A|20099883|20122579|0|pcs     |20099883|20122579|N|||0
|A|20099884|20122579|0|pcs     |20099884|20122579|N|||0
|A|20069013|20122579|0|pcs     |20069013|20122579|N|||0
|A|20068991|20122579|0|pcs     |20068991|20122579|N|||0
|A|20069014|20122579|0|pcs     |20069014|20122579|N|||0
|A|20068993|20122579|0|pcs     |20068993|20122579|N|||0
|A|20093434|20122579|0|pcs     |20093434|20122579|N|||0
|A|20068995|20122579|0|pcs     |20068995|20122579|N|||0
|A|20068997|20122579|0|pcs     |20068997|20122579|N|||0
|A|20068998|20122579|0|pcs     |20068998|20122579|N|||0
|A|20074247|20122579|0|pcs     |20074247|20122579|N|||0
|A|20085981|20122579|0|pcs     |20085981|20122579|N|||0
|A|20096791|20122579|0|pcs     |20096791|20122579|N|||0
|A|20095412|20122579|0|pcs     |20095412|20122579|N|||0
|A|20095413|20122579|0|pcs     |20095413|20122579|N|||0
|A|20069009|20122823|0|pcs     |20069009|20122823|N|||0
|A|20068988|20122823|0|pcs     |20068988|20122823|N|||0
|A|20068988|20122824|0|pcs     |20068988|20122824|N|||0
|A|20068988|20122825|0|pcs     |20068988|20122825|N|||0
|A|20069008|20122823|0|pcs     |20069008|20122823|N|||0
|A|20068987|20122823|0|pcs     |20068987|20122823|N|||0
|A|20068987|20122824|0|pcs     |20068987|20122824|N|||0
|A|20068987|20122825|0|pcs     |20068987|20122825|N|||0
|A|20099876|20122823|0|pcs     |20099876|20122823|N|||0
|A|20123065|20069691|1|pcs     |20123065|20069691|N|||0
|A|20068996|20122579|0|pcs     |20068996|20122579|N|||0
|A|20123051|20069028|50|ml      |20123051|20069028|N|||0
|A|20123051|20069644|14|ml      |20123051|20069644|N|||0
|A|20123051|20069032|8|gr      |20123051|20069032|N|||0
|A|20123051|20069643|25|gr      |20123051|20069643|N|||0
|A|20123051|20069027|9|gr      |20123051|20069027|N|||0
|A|20123051|20115098|30|ml      |20123051|20115098|N|||0
|A|20123051|20069664|-1|pcs     |20123051|20069664|N|||0
|A|20123051|20111188|1|pcs     |20123051|20111188|N|||0
|A|20123052|20069028|50|ml      |20123052|20069028|N|||0
|A|20119614|20124774|2|pcs     |20119614|20124774|N|||0
|A|20123084|20124774|1|pcs     |20123084|20124774|N|||0
|A|20125209|20102217|200|GRAM    |20125209|20102217|N|||0
|A|20125209|20115098|150|ML      |20125209|20115098|N|||0
|A|20125209|20040897|30|GRAM    |20125209|20040897|N|||0
|A|20115652|20115337|1|PCS     |20115652|20115337|N|||0
|A|20124214|20124211|30|GR      |20124214|20124211|N|||0
|A|20124214|20071970|13|GR      |20124214|20071970|N|||0
|A|20124214|20124212|25|GR      |20124214|20124212|N|||0
|A|20124214|20115098|50|ML      |20124214|20115098|N|||0
|A|20124214|20069028|100|ML      |20124214|20069028|N|||0
|A|20124214|20069643|150|GR      |20124214|20069643|N|||0
|A|20124214|20095509|1|PCS     |20124214|20095509|N|||0
|A|20124214|20069690|1|PCS     |20124214|20069690|N|||0
|A|20124214|20116104|1|PCS     |20124214|20116104|N|||0
|A|20124215|20082341|28|GR      |20124215|20082341|N|||0
|A|20124215|20069028|150|ML      |20124215|20069028|N|||0
|A|20124215|20124212|50|GR      |20124215|20124212|N|||0
|A|20124215|20069643|150|GR      |20124215|20069643|N|||0
|A|20124215|20095509|1|PCS     |20124215|20095509|N|||0
|A|20124215|20069690|1|PCS     |20124215|20069690|N|||0
|A|20124215|20116104|1|PCS     |20124215|20116104|N|||0
|A|20124216|20124213|30|GR      |20124216|20124213|N|||0
|A|20124216|20082341|28|GR      |20124216|20082341|N|||0
|A|20124216|20115098|100|ML      |20124216|20115098|N|||0
|A|20124216|20069028|100|ML      |20124216|20069028|N|||0
|A|20124216|20069643|150|GR      |20124216|20069643|N|||0
|A|20124216|20095509|1|PCS     |20124216|20095509|N|||0
|A|20124216|20069690|1|PCS     |20124216|20069690|N|||0
|A|20124216|20116104|1|PCS     |20124216|20116104|N|||0
|A|20124301|20124303|30|ML      |20124301|20124303|N|||0
|A|20124301|20069644|27|ML      |20124301|20069644|N|||0
|A|20124301|20074244|30|GR      |20124301|20074244|N|||0
|A|20124301|20069643|225|GR      |20124301|20069643|N|||0
|A|20124301|20069664|1|PCS     |20124301|20069664|N|||0
|A|20124301|20092877|1|PCS     |20124301|20092877|N|||0
|A|20125200|20095131|200|GRAM    |20125200|20095131|N|||0
|A|20124301|20115098|150|ML      |20124301|20115098|N|||0
|A|20124301|20122579|0|PCS     |20124301|20122579|N|||0
|A|20124301|20122823|0|PCS     |20124301|20122823|N|||0
|A|20125200|20115098|150|ML      |20125200|20115098|N|||0
|A|20125202|20093002|200|GRAM    |20125202|20093002|N|||0
|A|20125200|20040897|30|GRAM    |20125200|20040897|N|||0
|A|20125202|20115098|150|ML      |20125202|20115098|N|||0
|A|20125202|20040897|15|ML      |20125202|20040897|N|||0
|A|20125203|20092998|200|GRAM    |20125203|20092998|N|||0
|A|20125203|20115098|150|ML      |20125203|20115098|N|||0
|A|20125203|20040897|15|GRAM    |20125203|20040897|N|||0
|A|20082185|20049355|1|PCS     |20082185|20049355|N|||0
|A|20082185|20079880|1|PCS     |20082185|20079880|N|||0
|A|20082939|20079880|1|PCS     |20082939|20079880|N|||0
|A|20082939|20056859|1|PCS     |20082939|20056859|N|||0
|A|20085281|20099544|1|PCS     |20085281|20099544|N|||0
|A|20085281|20085448|20|ML      |20085281|20085448|N|||0
|A|20085282|20099544|1|PCS     |20085282|20099544|N|||0
|A|20085282|20085448|30|ML      |20085282|20085448|N|||0
|A|20085282|20069643|225|GRAM    |20085282|20069643|N|||0
|A|20085283|20099544|1|PCS     |20085283|20099544|N|||0
|A|20085283|20069643|225|GRAM    |20085283|20069643|N|||0
|A|20085283|20085447|30|ML      |20085283|20085447|N|||0
|A|20085284|20099544|1|PCS     |20085284|20099544|N|||0
|A|20085284|20085447|20|ML      |20085284|20085447|N|||0
|A|20085261|20085260|27|GRAM    |20085261|20085260|N|||0
|A|20085261|20069028|150|ML      |20085261|20069028|N|||0
|A|20085262|20085260|36|GRAM    |20085262|20085260|N|||0
|A|20085262|20069028|150|ML      |20085262|20069028|N|||0
|A|20085262|20069643|225|GRAM    |20085262|20069643|N|||0
|A|20085263|20085260|36|GRAM    |20085263|20085260|N|||0
|A|20085263|20069028|150|ML      |20085263|20069028|N|||0
|A|20085263|20069643|225|GRAM    |20085263|20069643|N|||0
|A|20085263|20071970|30|GRAM    |20085263|20071970|N|||0
|A|20087050|20087032|1|PCS     |20087050|20087032|N|||0
|A|20087050|20024079|1|PCS     |20087050|20024079|N|||0
|A|20070436|20069028|150|ML      |20070436|20069028|N|||0
|A|20089832|20073642|67|ML      |20089832|20073642|N|||0
|A|20080341|20080340|1|PCS     |20080341|20080340|N|||0
|A|20088178|20080340|1|PCS     |20088178|20080340|N|||0
|A|20101472|20084115|20|ML      |20101472|20084115|N|||0
|A|20091306|20069030|36|GRAM    |20091306|20069030|N|||0
|A|20091306|20069028|150|ML      |20091306|20069028|N|||0
|A|20091306|20069644|10|GRAM    |20091306|20069644|N|||0
|A|20091306|20069643|225|GRAM    |20091306|20069643|N|||0
|A|20093525|20056050|1|PCS     |20093525|20056050|N|||0
|A|20093525|20056053|1|PCS     |20093525|20056053|N|||0
|A|20093582|20093524|53|GRAM    |20093582|20093524|N|||0
|A|20093582|20053906|1|PCS     |20093582|20053906|N|||0
|A|20094017|20094016|18|gram    |20094017|20094016|N|||0
|A|20094017|20069607|1|pcs     |20094017|20069607|N|||0
|A|20095857|20086146|100|ML      |20095857|20086146|N|||0
|A|20095858|20086145|100|ML      |20095858|20086145|N|||0
|A|20095859|20087080|83|ML      |20095859|20087080|N|||0
|A|20095860|20087081|83|ML      |20095860|20087081|N|||0
|A|20095861|20087079|83|ML      |20095861|20087079|N|||0
|A|20096199|20096249|6|ML      |20096199|20096249|N|||0
|A|20068999|20096249|130|ML      |20068999|20096249|N|||0
|A|20069000|20096249|130|ML      |20069000|20096249|N|||0
|A|20070437|20096249|130|ML      |20070437|20096249|N|||0
|A|20079190|20096249|130|ML      |20079190|20096249|N|||0
|A|20097008|20069643|100|GRAM    |20097008|20069643|N|||0
|A|20097008|20054749|2|PCS     |20097008|20054749|N|||0
|A|20101472|20069028|150|ML      |20101472|20069028|N|||0
|A|20101472|20069643|170|GR      |20101472|20069643|N|||0
|A|20101472|20069690|1|PCS     |20101472|20069690|N|||0
|A|20062675|20080335|25|ML      |20062675|20080335|N|||0
|A|20062676|20080335|25|ML      |20062676|20080335|N|||0
|A|20069011|20099544|1|PCS     |20069011|20099544|N|||0
|A|20068990|20099544|1|PCS     |20068990|20099544|N|||0
|A|20085981|20069029|52|GRAM    |20085981|20069029|N|||0
|A|20085981|20069028|150|ML      |20085981|20069028|N|||0
|A|20085981|20069015|25|GRAM    |20085981|20069015|N|||0
|A|20085981|20073642|67|ML      |20085981|20073642|N|||0
|A|20085981|20069643|225|GRAM    |20085981|20069643|N|||0
|A|20087092|20087297|200|GRAM    |20087092|20087297|N|||0
|A|20095413|20096249|130|ML      |20095413|20096249|N|||0
|A|20089500|20085954|1|PCS     |20089500|20085954|N|||0
|A|20087296|20087298|200|GRAM    |20087296|20087298|N|||0
|A|20097396|20086001|1|PCS     |20097396|20086001|N|||0
|A|20089500|20089438|1|PCS     |20089500|20089438|N|||0
|A|20089501|20085955|1|PCS     |20089501|20085955|N|||0
|A|20089501|20089438|1|PCS     |20089501|20089438|N|||0
|A|20089502|20085956|1|PCS     |20089502|20085956|N|||0
|A|20089502|20089438|1|PCS     |20089502|20089438|N|||0
|A|20089503|20085957|1|PCS     |20089503|20085957|N|||0
|A|20089503|20089438|1|PCS     |20089503|20089438|N|||0
|A|20089510|20069028|210|ML      |20089510|20069028|N|||0
|A|20089510|20089522|18|GRAM    |20089510|20089522|N|||0
|A|20089511|20089522|18|GRAM    |20089511|20089522|N|||0
|A|20089511|20069028|260|ML      |20089511|20069028|N|||0
|A|20089511|20069643|250|GRAM    |20089511|20069643|N|||0
|A|20089512|20089522|18|GRAM    |20089512|20089522|N|||0
|A|20089512|20069028|210|ML      |20089512|20069028|N|||0
|A|20089512|20069029|8|GRAM    |20089512|20069029|N|||0
|A|20089513|20089522|18|GRAM    |20089513|20089522|N|||0
|A|20089513|20069028|210|ML      |20089513|20069028|N|||0
|A|20089513|20069029|10|GRAM    |20089513|20069029|N|||0
|A|20089513|20069643|250|GRAM    |20089513|20069643|N|||0
|A|20089514|20069024|5|ML      |20089514|20069024|N|||0
|A|20089514|20089522|18|GRAM    |20089514|20089522|N|||0
|A|20089514|20069028|160|ML      |20089514|20069028|N|||0
|A|20089514|20071970|35|GRAM    |20089514|20071970|N|||0
|A|20089515|20069024|10|ML      |20089515|20069024|N|||0
|A|20089515|20089522|18|GRAM    |20089515|20089522|N|||0
|A|20089515|20069028|210|ML      |20089515|20069028|N|||0
|A|20089515|20069643|250|GRAM    |20089515|20069643|N|||0
|A|20089515|20071970|35|GRAM    |20089515|20071970|N|||0
|A|20089516|20089522|18|GRAM    |20089516|20089522|N|||0
|A|20089516|20069028|160|ML      |20089516|20069028|N|||0
|A|20089517|20069020|90|GRAM    |20089517|20069020|N|||0
|A|20089517|20089522|18|GRAM    |20089517|20089522|N|||0
|A|20089517|20069028|210|ML      |20089517|20069028|N|||0
|A|20089517|20069643|250|GRAM    |20089517|20069643|N|||0
|A|20089519|20089522|18|GRAM    |20089519|20089522|N|||0
|A|20089520|20089522|18|GRAM    |20089520|20089522|N|||0
|A|20089520|20069643|250|GRAM    |20089520|20069643|N|||0
|A|20089874|20069032|15|gram    |20089874|20069032|N|||0
|A|20089874|20089873|25|ml      |20089874|20089873|N|||0
|A|20089874|20087082|20|ml      |20089874|20087082|N|||0
|A|20089874|20069028|150|ml      |20089874|20069028|N|||0
|A|20089874|20069643|225|gram    |20089874|20069643|N|||0
|A|20089874|20073642|66|ml      |20089874|20073642|N|||0
|A|20120214|20120210|2|PCS     |20120214|20120210|N|||0
|A|20120214|20120213|2|PCS     |20120214|20120213|N|||0
|A|20120214|20120212|1|PCS     |20120214|20120212|N|||0
|A|20120214|20115326|250|GRAM    |20120214|20115326|N|||0
|A|20120214|20115327|50|GRAM    |20120214|20115327|N|||0
|A|20120214|20088175|10|PCS     |20120214|20088175|N|||0
|A|20120214|20115098|150|ML      |20120214|20115098|N|||0
|A|20120214|20112384|200|ML      |20120214|20112384|N|||0
|A|20120214|20115336|1|PCS     |20120214|20115336|N|||0
|A|20120215|20120211|2|PCS     |20120215|20120211|N|||0
|A|20120215|20120213|2|PCS     |20120215|20120213|N|||0
|A|20120215|20120212|1|PCS     |20120215|20120212|N|||0
|A|20120215|20115326|250|GRAM    |20120215|20115326|N|||0
|A|20120215|20115327|50|GRAM    |20120215|20115327|N|||0
|A|20120215|20088175|10|PCS     |20120215|20088175|N|||0
|A|20120215|20115098|150|ML      |20120215|20115098|N|||0
|A|20120215|20112384|200|ML      |20120215|20112384|N|||0
|A|20120215|20115336|1|PCS     |20120215|20115336|N|||0
|A|20120216|20120213|2|PCS     |20120216|20120213|N|||0
|A|20120216|20120212|2|PCS     |20120216|20120212|N|||0
|A|20120216|20115326|200|GRAM    |20120216|20115326|N|||0
|A|20120216|20115327|40|GRAM    |20120216|20115327|N|||0
|A|20120216|20088175|8|PCS     |20120216|20088175|N|||0
|A|20120216|20115098|120|ML      |20120216|20115098|N|||0
|A|20120216|20112384|160|ML      |20120216|20112384|N|||0
|A|20120216|20115336|1|PCS     |20120216|20115336|N|||0
|A|20113364|20118295|1|PCS     |20113364|20118295|N|||0
|A|20115138|20113634|1|PCS     |20115138|20113634|N|||0
|A|20115138|20120505|1|PCS     |20115138|20120505|N|||0
|A|20115138|20115036|1|PCS     |20115138|20115036|N|||0
|A|20120501|20113634|1|PCS     |20120501|20113634|N|||0
|A|20120501|20113628|1|PCS     |20120501|20113628|N|||0
|A|20120501|20117225|1|PCS     |20120501|20117225|N|||0
|A|20120501|20120504|1|PCS     |20120501|20120504|N|||0
|A|20120501|20113630|1|PCS     |20120501|20113630|N|||0
|A|20120501|20118295|1|PCS     |20120501|20118295|N|||0
|A|20120501|20115036|1|PCS     |20120501|20115036|N|||0
|A|20120502|20113634|1|PCS     |20120502|20113634|N|||0
|A|20120502|20113628|1|PCS     |20120502|20113628|N|||0
